top_k,rebalance_anchor,risk_budget_pct_percent,risk_budget_pct,status,elapsed_ms,sharpe_ratio,annualized_return,cumulative_return,annualized_volatility,max_drawdown,max_drawdown_recovery_days,sortino_ratio,calmar_ratio,ulcer_index,ulcer_performance_index,win_rate,payoff_ratio,kelly_fraction,error
1,4,2.2,0.022000000000000002,ok,,0.7980907297984717,0.20707068489648517,12.90864522697814,0.28775299281578515,-0.4512450482313709,825,1.313643457556364,0.4588874397804183,15.455397699914268,1.339795254169576,,,,
1,4,2.3,0.023,ok,,0.7941273883781886,0.20981261610233948,13.357168179995837,0.2945493759055632,-0.4655047979333501,825,1.305275479706087,0.4507206306655081,15.981463234395047,1.3128498500111314,,,,
1,4,2.4,0.024,ok,,0.7923423004500658,0.21305449664748854,13.904787668405369,0.30104443745825404,-0.47948330436222364,825,1.3006842697674452,0.4443418461272166,16.473028075590797,1.293353569664498,,,,
1,4,2.5,0.025,ok,,0.7944618017102861,0.21723078323390377,14.638843471201213,0.30676831318342535,-0.49279055952271544,825,1.303348067022061,0.44081766388605176,16.92906578047306,1.2831823447958364,,,,
1,4,2.6,0.026000000000000002,ok,,0.7992240982222354,0.2216421360765588,15.450572033935472,0.31117903855453866,-0.5024633263939731,825,1.3114453308268115,0.44111107106506103,17.251152351108107,1.284796120082505,,,,
1,4,2.7,0.027000000000000003,ok,,0.8030187571437788,0.2254152324305192,16.17571604395907,0.3150733185636971,-0.5113405197328483,825,1.3178224786814203,0.44083193827136596,17.510004717914768,1.2873510662158374,,,,
1,4,2.8,0.027999999999999997,ok,,0.803512145398664,0.22778722974267107,16.64666242900145,0.31873917819437275,-0.5211078879630178,825,1.3181840033266812,0.4371210549759262,17.79819370829402,1.2798334116148058,,,,
1,4,2.9,0.028999999999999998,ok,,0.8015653911624694,0.22900290657015487,16.89264864056516,0.3220949405440793,-0.5301740469000129,825,1.3143947523484591,0.4319391111450297,18.09033805515872,1.2658851695966586,,,,
1,4,3.0,0.03,ok,,0.8000167174694183,0.23010118197553453,17.117612928742837,0.32501503561091194,-0.5347648329129964,825,1.3119981466513626,0.4302848052332021,18.285034894372014,1.25841259425957,,,,
1,5,0.1,0.001,ok,,2.0969535473367875,0.03846082635883663,0.6953779750484081,0.018071479698471997,-0.01758055018594873,325,3.5062584747130012,2.1876918499158506,0.47386968615646896,8.116329759514748,,,,
1,5,0.2,0.002,ok,,1.3453071170593427,0.04800922439794375,0.9269437258466751,0.035313328151433114,-0.041317793936546554,357,2.191751940173674,1.1619503323839966,1.1917781918006236,4.028369098230266,,,,
1,5,0.3,0.003,ok,,1.0795221101194559,0.057106562667921246,1.1745812434080265,0.05272442025892312,-0.06465218634040037,364,1.7442400677317813,0.8832889636129141,1.9944061329414167,2.8633366958062143,,,,
1,5,0.4,0.004,ok,,0.9421159054074584,0.06571576677288893,1.4358492659023914,0.07016304951004512,-0.08758658716891832,606,1.5155946927084092,0.7502948670228511,2.8526268313862744,2.3036930750929456,,,,
1,5,0.5,0.005,ok,,0.8560514828755325,0.07372997607677578,1.7049752168830614,0.08757778398866403,-0.11012392651265612,800,1.3730369618490608,0.6695182274335476,3.804164448604471,1.9381385077562319,,,,
1,5,0.6,0.006,ok,,0.7961418475921095,0.08101286487668258,1.9732356090780954,0.10473823054711565,-0.13226720243605883,933,1.2758425370996227,0.6124939772264871,4.809292590004219,1.6845068866274056,,,,
1,5,0.7,0.006999999999999999,ok,,0.758509656146876,0.08811070613546601,2.258266353493582,0.12098133265220153,-0.1540194786402922,934,1.2222121914882689,0.5720750837057816,5.819944093856681,1.5139442014309454,,,,
1,5,0.8,0.008,ok,,0.7261748696551389,0.09440375702988946,2.531991537310797,0.1371951566667486,-0.17538388213521683,934,1.1734883282356754,0.5382692860972618,6.831016556060619,1.38198694520997,,,,
1,5,0.9,0.009000000000000001,ok,,0.7054400521360767,0.100884063599056,2.83605888604696,0.15280874140504075,-0.19607891697508972,935,1.143730649855148,0.514507450139948,7.845810262363214,1.285833587934218,,,,
1,5,1.0,0.01,ok,,0.686283953410336,0.10601070081764519,3.0936401127143345,0.16720140664891894,-0.22294564302499165,1214,1.1154666648152456,0.47550021332222964,8.852771929848178,1.197485958722346,,,,
1,5,1.1,0.011000000000000001,ok,,0.6650706586928881,0.10961950632713324,3.284492346902197,0.18106596906288838,-0.2524689814956447,1214,1.0819009475755403,0.4341899970354349,10.063533408889478,1.0892745308551608,,,,
1,5,1.2,0.012,ok,,0.6485019339036934,0.11300926106137532,3.471253932679729,0.1941920171863584,-0.2791784799387619,1417,1.0568304281062089,0.4047921640885932,11.226386516101458,1.0066396778633238,,,,
1,5,1.3,0.013000000000000001,ok,,0.6368992374360265,0.11662120507447904,3.6785565827066353,0.20677118967679267,-0.30480875827162346,1529,1.0403019640751623,0.3826045082686065,12.398988248850173,0.9405703331099936,,,,
1,5,1.4,0.013999999999999999,ok,,0.6294209552818802,0.12048141889431485,3.909950059051164,0.21875664770588735,-0.3229394632942879,1542,1.0300440368663408,0.3730774110580678,13.400847300193286,0.8990582177037201,,,,
1,5,1.5,0.015,ok,,0.6237149150446629,0.12408875682788278,4.13574777905463,0.22992758711059913,-0.33513900190079404,1547,1.0214478693800633,0.3702605668814841,14.22732955707909,0.8721858612331079,,,,
1,5,1.6,0.016,ok,,0.6207811991333234,0.1278661926146527,4.382499428548184,0.24037551375613386,-0.34296850663112777,1553,1.0169689657641716,0.37282196511464644,14.97159285610885,0.8540587086729354,,,,
1,5,1.7,0.017,ok,,0.6201169730344557,0.13169638702356412,4.643900769889192,0.24983725996342634,-0.3487536638230848,1553,1.016358398775239,0.3776200816928789,15.620811472041225,0.843082878628167,,,,
1,5,1.8,0.018000000000000002,ok,,0.6187262446898125,0.1349908587499602,4.8781196386874255,0.2587668715523817,-0.3529228337151199,1553,1.0141545965123842,0.38249397843984534,16.223916836893423,0.8320485127425519,,,,
1,5,1.9,0.019,ok,,0.6151025446286184,0.13733058830021028,5.049907798003787,0.26728207634091344,-0.3587670527333435,1553,1.007690133403153,0.3827848383900579,16.848440466600447,0.8150937683072089,,,,
1,5,2.0,0.02,ok,,0.6121954225104184,0.13961218744882542,5.221906950225723,0.2754472028038719,-0.36340589977258575,1553,1.0022117464585316,0.38417699750112133,17.425244026163504,0.8012064981081568,,,,
1,5,2.1,0.021,ok,,0.6080542894274438,0.14121896052676175,5.345746741530479,0.28321678106723064,-0.36849220781714154,1554,0.9940582059458638,0.383234590938323,18.003891322154008,0.7843802098104763,,,,
1,5,2.2,0.022000000000000002,ok,,0.6049766389563186,0.14282797429048544,5.472049458519301,0.2903950028674551,-0.3711502262543458,1715,0.987818413502349,0.38482523837290283,18.45125108689487,0.7740828717675952,,,,
1,5,2.3,0.023,ok,,0.6016259682816114,0.14409668533045572,5.57328100093129,0.2971730097183188,-0.37394574493209576,1715,0.9810604428195002,0.38534115518983114,18.896477218317546,0.762558458201795,,,,
1,5,2.4,0.024,ok,,0.6035879867627153,0.14678000695790683,5.7922471918358625,0.3029977662526508,-0.37676392965950045,1715,0.9832949226723684,0.38958083670737514,19.237344632823568,0.7629951521867763,,,,
1,5,2.5,0.025,ok,,0.605684183792804,0.14927376288395577,6.001797771964495,0.30815417686357777,-0.37910331422404286,1715,0.9857321504832699,0.39375483485153023,19.552633823107886,0.7634458059943801,,,,
1,5,2.6,0.026000000000000002,ok,,0.6056412771650173,0.15078764236630926,6.131920958230614,0.3126917161347275,-0.38537332755378484,1715,0.9845992130548934,0.39127679988507896,19.916982834174473,0.7570807467262607,,,,
1,5,2.7,0.027000000000000003,ok,,0.6040854752627476,0.1515759488602828,6.200564229781496,0.31677748517278614,-0.39307271167697244,1715,0.9807649816635845,0.385618091405053,20.28228855790259,0.7473315865098678,,,,
1,5,2.8,0.027999999999999997,ok,,0.6012437858271524,0.15172351409609264,6.213481716294951,0.32044685910440424,-0.399776209835371,1715,0.9750567396078037,0.3795211179739105,20.626656936702677,0.7355700662578952,,,,
1,5,2.9,0.028999999999999998,ok,,0.5985410173525471,0.15177308188044836,6.217825579837248,0.32375605209106445,-0.40311452377941603,1715,0.969942152196075,0.37650115023763936,20.96623676761162,0.7238928166398728,,,,
1,5,3.0,0.03,ok,,0.5966162161398598,0.1519940218754814,6.237217172023355,0.32677286337997896,-0.4045491857537308,2312,0.9663993417943854,0.3757120944201028,21.289936771388376,0.7139242521365621,,,,
2,1,0.1,0.001,ok,,1.9487189857539604,0.052654482972217975,1.0499181143937149,0.026508225122404378,-0.02936963680485105,399,3.252992780159966,1.7928203648579308,0.7429544520298461,7.087175105870787,,,,
2,1,0.2,0.002,ok,,1.4269935247617718,0.07613980093142625,1.7911445410380087,0.05237769748040327,-0.058894847870201494,481,2.3475037369367575,1.2928091961325878,1.8728937106211334,4.065356218542427,,,,
2,1,0.3,0.003,ok,,1.246715587542016,0.09866374489501295,2.7292424681207317,0.07790256039311713,-0.08614536203585066,490,2.0451613502533044,1.1453169684742004,3.099065140016828,3.1836615378299924,,,,
2,1,0.4,0.004,ok,,1.1652073410520052,0.120925451129412,3.9372375426162938,0.1024736710723716,-0.1249034143170884,875,1.9142141474499048,0.9681516857691522,4.408907878745072,2.7427529550431786,,,,
2,1,0.5,0.005,ok,,1.123516657081046,0.14225653329090715,5.426928196357331,0.12538430091020267,-0.16777009658802233,881,1.8492482901278144,0.8479254419232618,5.636937139503065,2.523649453068906,,,,
2,1,0.6,0.006,ok,,1.0984304992715284,0.16125209875235558,7.094652922623293,0.14578763188431865,-0.19695337524948353,881,1.8151126809685976,0.818732344891756,6.786162364823107,2.3761898122011544,,,,
2,1,0.7,0.006999999999999999,ok,,1.0633028154869621,0.17422422616182187,8.455492168233983,0.16365957414906585,-0.22407615651404245,882,1.7559738701099603,0.7775223784280839,7.867202048147189,2.214564022832661,,,,
2,1,0.8,0.008,ok,,1.033321590683532,0.18272444895447837,9.45929426337761,0.17771157767092854,-0.24010416023624948,882,1.7088974732620041,0.7610215865259786,8.66554724627694,2.1086313854325125,,,,
2,1,0.9,0.009000000000000001,ok,,1.0124957957807827,0.1892892625964262,10.301307475673626,0.1888492696284129,-0.24572140272982868,882,1.6771251675592553,0.770340965392218,9.289748506213098,2.0376145002184636,,,,
2,1,1.0,0.01,ok,,0.9884474183000116,0.19288356319429711,10.788563326775316,0.19836260503798486,-0.2560313758440683,883,1.6342245553642947,0.7533590856136697,9.758604877838627,1.9765485498068214,,,,
2,1,1.1,0.011000000000000001,ok,,0.9649534531506405,0.19421496389231474,10.973950908601811,0.2059435949528363,-0.26930396623300323,883,1.5888957077505468,0.7211737970627544,10.092840978989358,1.924284394221798,,,,
2,1,1.2,0.012,ok,,0.9450097223774385,0.19466404118596614,11.037089590039585,0.2120468683054524,-0.2734295828116591,883,1.549766052837334,0.7119348213322353,10.332987222525391,1.8839086606205062,,,,
2,1,1.3,0.013000000000000001,ok,,0.9250440285549157,0.19410307298193508,10.95826736762959,0.2173611945628484,-0.2852615920627738,883,1.5100680823092891,0.680438861671996,10.577703624811106,1.8350209068691063,,,,
2,1,1.4,0.013999999999999999,ok,,0.9123060880738885,0.19411834889995006,10.960407439817422,0.2213848033616174,-0.2919145285601571,883,1.4855704160504146,0.6649835136929355,10.713870526438328,1.811841466824986,,,,
2,1,1.5,0.015,ok,,0.9105535247820516,0.19612516145840697,11.244663504110417,0.22438970067198202,-0.2925669576569503,883,1.4836384540502932,0.6703599170223924,10.701367940327334,1.8327111314369768,,,,
2,1,1.6,0.016,ok,,0.9122987424573735,0.19845274193153117,11.582206940984735,0.2266471916201932,-0.2932193867537435,883,1.4882053611797765,0.6768063467038049,10.684801273949068,1.8573367612871257,,,,
2,1,1.7,0.017,ok,,0.914020240210893,0.2005878778663579,11.899420209430248,0.22866744729930913,-0.29387181585053745,883,1.4930949214255247,0.6825692939821641,10.674692480527305,1.879097484375019,,,,
2,1,1.8,0.018000000000000002,ok,,0.915806932003545,0.20262471770534463,12.20893581689347,0.2305387497336284,-0.29452424494733076,883,1.4976111672554246,0.6879729637931153,10.657231092695346,1.9012885799598283,,,,
2,1,1.9,0.019,ok,,0.9179955694270878,0.20465159669761834,12.523771115743088,0.23225388300220987,-0.2951766740441245,883,1.5024292291586356,0.6933190007657108,10.630019958902803,1.9252230709709959,,,,
2,1,2.0,0.02,ok,,0.9197777363358427,0.20650970253314016,12.818498568630634,0.23389318437575826,-0.2958291031409179,883,1.506249067433204,0.6980709481946049,10.616896369662044,1.9451042502707763,,,,
2,1,2.1,0.021,ok,,0.9212481238349597,0.2082499703420675,13.099932937211232,0.23549025156679376,-0.29648153223771156,883,1.5091513880791811,0.7024045267517635,10.601990015294122,1.9642535980665154,,,,
2,1,2.2,0.022000000000000002,ok,,0.9212047013022066,0.2093766077699386,13.284959751214561,0.23686768169133912,-0.2971339613345051,883,1.5084408587574885,0.7046539104098851,10.58357829321468,1.9783158584859117,,,,
2,1,2.3,0.023,ok,,0.9216872517591475,0.2103474605648732,13.446207946229181,0.23787325912762636,-0.29778639043129906,883,1.5091382571300123,0.7063702953658034,10.57010649010721,1.990022151259705,,,,
2,1,2.4,0.024,ok,,0.9210594924188324,0.21091318871566478,13.540946964391315,0.23877604660379653,-0.2984388195280926,883,1.5078119422813783,0.7067216960889069,10.563181511703691,1.9966824245326016,,,,
2,1,2.5,0.025,ok,,0.9198795252520796,0.21120929692801016,13.590764071433078,0.23955082107887393,-0.29873767413497043,883,1.5051222612352615,0.7070058958569292,10.565125943973317,1.9991176446740857,,,,
2,1,2.6,0.026000000000000002,ok,,0.9208957855817362,0.21175945713182398,13.683743760302596,0.2398600043879551,-0.29873767413497054,883,1.5069227285809335,0.7088475122697462,10.569242596088557,2.003544295692403,,,,
2,1,2.7,0.027000000000000003,ok,,0.9216820222626563,0.21218663583469932,13.756318094279171,0.24009992120992235,-0.29873767413497054,883,1.5083696431599587,0.7102774581381818,10.572678833084476,2.0069335235145505,,,,
2,1,2.8,0.027999999999999997,ok,,0.9229281990527625,0.21270156454514488,13.844243147980276,0.2402825357478946,-0.29873767413497043,883,1.5108374767134767,0.7120011400003261,10.571520071389036,2.0120244118989516,,,,
2,1,2.9,0.028999999999999998,ok,,0.9240718063257489,0.21317203560524067,13.925001991042652,0.2404464806658483,-0.2987376741349709,883,1.5131809248141677,0.7135760035037586,10.570931840869724,2.016586984139536,,,,
2,1,3.0,0.03,ok,,0.9251264020542898,0.21361397193842135,14.001234106133447,0.24060652321176518,-0.29873767413497077,883,1.5153665559882226,0.7150553493360525,10.571048890040528,2.0207452842231852,,,,
2,2,0.1,0.001,ok,,1.9721976782522797,0.053002773456844565,1.0594260065900092,0.026358338546575797,-0.02834264222801708,408,3.3380604674619905,1.870071711396428,0.7198449775265016,7.3630816511313695,,,,
2,2,0.2,0.002,ok,,1.4610395817774167,0.07732742755556377,1.8345422916679213,0.05189454709600082,-0.06596576996887882,620,2.4377118633365695,1.1722356548259063,1.8062452957371826,4.281114405560521,,,,
2,2,0.3,0.003,ok,,1.2751454347488376,0.10010107010170044,2.798070087978929,0.07714419445275456,-0.10396757164651649,873,2.1134001483981826,0.9628105044334216,3.092040954783014,3.2373785329995766,,,,
2,2,0.4,0.004,ok,,1.1781370102779318,0.1210604999161482,3.9455646925257515,0.10135342951690247,-0.15363616627451293,882,1.9477683740560783,0.7879687631611465,4.490770444226544,2.6957623735095804,,,,
2,2,0.5,0.005,ok,,1.1343577189571794,0.1415936834152216,5.374955214347712,0.12346107417465557,-0.1921847616191127,882,1.8796894424344597,0.7367581187099704,5.654357213917767,2.504151719786992,,,,
2,2,0.6,0.006,ok,,1.1063173616060509,0.1599313577493393,6.966819911535805,0.14340297251181328,-0.2263147057962973,882,1.841847679965186,0.7066768250282917,6.803143815022524,2.3508448755145097,,,,
2,2,0.7,0.006999999999999999,ok,,1.0780554951356525,0.1741363622450398,8.445600006297843,0.1609312728297274,-0.253453196434818,882,1.7961922477209349,0.6870553013121041,7.753925227668265,2.2457833565852625,,,,
2,2,0.8,0.008,ok,,1.0490231914064205,0.18312676827977326,9.509172133319856,0.17489202228608702,-0.2687840914883184,883,1.7486100853193118,0.6813155022150265,8.387498145282446,2.183330059903179,,,,
2,2,0.9,0.009000000000000001,ok,,1.0252050907302346,0.1892260930188603,10.292913688578789,0.1859085624660842,-0.27807305193491827,883,1.7087203099972368,0.6804905822486812,8.923941175636257,2.1204318730324765,,,,
2,2,1.0,0.01,ok,,0.9981800712728666,0.19178522865904557,10.637638372827151,0.19479310998785612,-0.2841938635873671,883,1.657602622548963,0.6748394431820194,9.385274212475938,2.0434696346336216,,,,
2,2,1.1,0.011000000000000001,ok,,0.9709723402744728,0.19223046431968127,10.69860179173532,0.2021437954227559,-0.2863635694911085,883,1.6050342006517158,0.6712811432728351,9.663920871704242,1.9891560255064593,,,,
2,2,1.2,0.012,ok,,0.9552682027440236,0.19394908063095695,10.936713733981245,0.2083015167582631,-0.28636356949110797,883,1.5748839909237216,0.6772826619518003,9.798436854407887,1.9793879729265977,,,,
2,2,1.3,0.013000000000000001,ok,,0.9398590873178528,0.1947327414517792,11.046775822593464,0.213609656526874,-0.2863635694911072,883,1.5455981102816887,0.6800192559334141,9.940119957314238,1.959058263763598,,,,
2,2,1.4,0.013999999999999999,ok,,0.9269210800435416,0.19503908559209338,11.09005624862224,0.2178598596168708,-0.2863635694911074,883,1.5212322044705346,0.681089029371629,10.056397969311657,1.9394527363304364,,,,
2,2,1.5,0.015,ok,,0.9203967965049141,0.19615016192308632,11.248243939484388,0.22121433517959546,-0.28636356949110797,883,1.5097013454524049,0.684968979370042,10.132366520958117,1.9358770877204545,,,,
2,2,1.6,0.016,ok,,0.9173999306736359,0.1974000393757842,11.42848903274902,0.22366876760309182,-0.28636356949110986,883,1.5052874802489147,0.6893336318114043,10.140885718811704,1.9465759190008434,,,,
2,2,1.7,0.017,ok,,0.9188864462561149,0.19966376860209145,11.761226413221955,0.22590781248759806,-0.2863635694911081,883,1.508918856241796,0.697238719844534,10.131649023786808,1.9706936958961598,,,,
2,2,1.8,0.018000000000000002,ok,,0.9192383223105721,0.20152569295283107,12.041083186042933,0.22803088362600601,-0.2863635694911084,883,1.5100851297960165,0.7037406794130928,10.115493483817442,1.9922477660158422,,,,
2,2,1.9,0.019,ok,,0.920358628279629,0.20343556234372673,12.334058613192378,0.2299572579423703,-0.28636356949110753,883,1.512226946980114,0.7104100661451073,10.089264882358615,2.0163566396144477,,,,
2,2,2.0,0.02,ok,,0.9211848606241712,0.2051781860439459,12.6066989367594,0.23177709318079037,-0.2863635694911082,883,1.5136341270686142,0.7164954201701164,10.06802248764338,2.037919425545223,,,,
2,2,2.1,0.021,ok,,0.9216632279903924,0.20671901127501746,12.85206964988343,0.2334708370964768,-0.28636356949110786,883,1.5140531263177464,0.7218760809637013,10.046440653474592,2.057634324486086,,,,
2,2,2.2,0.022000000000000002,ok,,0.9227474561639364,0.20829384460921352,13.107096533866303,0.2349990144572907,-0.2863635694911082,883,1.5153253241264428,0.7273755002403726,10.025020466552164,2.077739844064883,,,,
2,2,2.3,0.023,ok,,0.9231872346830761,0.20934174804389394,13.27920112732763,0.23610966341019715,-0.2863635694911072,883,1.5157000069786137,0.7310348464223725,10.009198743456468,2.0914935691605834,,,,
2,2,2.4,0.024,ok,,0.9236198412761006,0.2102458015959061,13.42924461231354,0.23704730429768997,-0.2863635694911074,883,1.516402602690074,0.7341918595634594,9.999735735192667,2.1025135779936215,,,,
2,2,2.5,0.025,ok,,0.9234115790657358,0.2108926882073987,13.537503820732423,0.23789687702156762,-0.28636356949110764,883,1.5158533601475306,0.7364508292104786,9.986314413559228,2.1118170275217114,,,,
2,2,2.6,0.026000000000000002,ok,,0.9225138579446618,0.21118919570881123,13.587377244429124,0.23856832214695234,-0.2863635694911083,883,1.5134817186027532,0.7374862524730776,9.994222788675163,2.113112746977362,,,,
2,2,2.7,0.027000000000000003,ok,,0.9210851228330799,0.21110239411508624,13.572760542390917,0.23896514675906091,-0.2863635694911081,883,1.5100955540915713,0.7371831357257935,10.003583469624486,2.110267733118746,,,,
2,2,2.8,0.027999999999999997,ok,,0.9201680403271901,0.21111111526791038,13.57422850080561,0.23929962630438908,-0.28636356949110675,883,1.5077475319880023,0.7372135905522947,10.006413336466043,2.109758093827337,,,,
2,2,2.9,0.028999999999999998,ok,,0.9193846323902897,0.2111453082482797,13.579985242579824,0.23961890171093692,-0.2863635694911083,883,1.5056848802531886,0.7373329946386069,10.00721175000038,2.1099314526673396,,,,
2,2,3.0,0.03,ok,,0.9199064045269395,0.2114435507737471,13.630287052460803,0.23979792704134953,-0.2863635694911073,883,1.5063145095001556,0.7383744767167851,10.00827443952272,2.1126873773440464,,,,
2,3,0.1,0.001,ok,,1.9640711479780535,0.05374844615289587,1.0799197711999131,0.02683418826005969,-0.02852273966694796,330,3.366921309366283,1.884406855039222,0.7351118963451182,7.3116006447625495,,,,
2,3,0.2,0.002,ok,,1.4470546023940907,0.07831007794389522,1.8709226577771778,0.053068259551404415,-0.06472454422848195,421,2.4388191583567673,1.2098977115614045,1.854206140084671,4.223374966297936,,,,
2,3,0.3,0.003,ok,,1.2580028756467971,0.10134312716758975,2.858495200622943,0.07921982873973196,-0.10073409924546961,607,2.1056254262750196,1.0060458963417747,3.0889552983086648,3.28082207026691,,,,
2,3,0.4,0.004,ok,,1.1726907549740921,0.12393693830138797,4.1260537221954845,0.104259460964564,-0.13598747588698634,617,1.9658531379861734,0.9113849455106212,4.2552616432273895,2.912557409921999,,,,
2,3,0.5,0.005,ok,,1.1202870380028316,0.14438279146413513,5.596311886440854,0.1276507200120367,-0.1705444018450698,748,1.8788146961897902,0.8465994186974191,5.322332820617352,2.7127726944251442,,,,
2,3,0.6,0.006,ok,,1.0951766175226132,0.16408045878990007,7.37483910613089,0.14883281966779693,-0.20436603619877258,748,1.844211105059924,0.8028753791080552,6.204943941151561,2.644350381664347,,,,
2,3,0.7,0.006999999999999999,ok,,1.070482263470267,0.17984421113382099,9.108582707594326,0.16760118289576328,-0.23979169596135508,748,1.8076501712446678,0.7500018314345829,6.998504512302248,2.569752020845078,,,,
2,3,0.8,0.008,ok,,1.0681714785354852,0.1954227867941296,11.144469379593119,0.18270708923959877,-0.2678436425512789,615,1.8181928259982851,0.7296151774695034,7.4883044540431944,2.609706749952108,,,,
2,3,0.9,0.009000000000000001,ok,,1.0690813079200676,0.20880100584510375,13.190149254830368,0.19513805974518178,-0.2903952115740299,615,1.832652220568461,0.7190235841470632,7.946006231600948,2.627747823991259,,,,
2,3,1.0,0.01,ok,,1.0668788012166461,0.2187285025700032,14.910171174547822,0.20504642906564466,-0.30716022801067167,615,1.8347147509337154,0.7120990369964302,8.378393230144766,2.610625886870959,,,,
2,3,1.1,0.011000000000000001,ok,,1.0596031553861878,0.2245624329895184,16.009269283980103,0.21240163813609073,-0.3134556806556451,615,1.82117672139889,0.7164088796215414,8.632896559297716,2.6012408633306556,,,,
2,3,1.2,0.012,ok,,1.0535805329655874,0.2284675951584585,16.783941325679635,0.21772619615017344,-0.3168669331754226,615,1.8068875132576,0.7210206280248724,8.767064825102167,2.6059758849313175,,,,
2,3,1.3,0.013000000000000001,ok,,1.0464179003265288,0.2313198652041084,17.370313240367775,0.2224232941855177,-0.3208410347725257,615,1.7896812775310942,0.7209796757079804,8.931288762548805,2.589994247796491,,,,
